Marca temporal,Lugar y fecha,Nombre de la empresa:,Giro,Dirección,Teléfono,Correo electrónico,1. ¿Cuenta con los servicios de un contador público?,2. ¿ Qué tan importante considera contratar los servicios de un contador público?,3. ¿Cuál es el estado laboral? ,4. ¿Cómo visualiza su periodo económico en cuanto a inversión y capital? ,5. ¿Cuál es su expectativa en cuanto al futuro próximo?,6. ¿Qué retos y problemas espera enfrentar?,7. ¿Cuáles son sus probabilidades de contratación?,"8. Número de Personal por puesto que contrataría. 
(Seleccione por cada área de conocimiento el número de personal que contraría, en caso de no contratar marque ""0"".) [Administración  y recursos Humanos]","8. Número de Personal por puesto que contrataría. 
(Seleccione por cada área de conocimiento el número de personal que contraría, en caso de no contratar marque ""0"".) [Contabilidad y Finanzas]","8. Número de Personal por puesto que contrataría. 
(Seleccione por cada área de conocimiento el número de personal que contraría, en caso de no contratar marque ""0"".) [Producción]","8. Número de Personal por puesto que contrataría. 
(Seleccione por cada área de conocimiento el número de personal que contraría, en caso de no contratar marque ""0"".) [Ventas y Marketing]","8. Número de Personal por puesto que contrataría. 
(Seleccione por cada área de conocimiento el número de personal que contraría, en caso de no contratar marque ""0"".) [Otro]","9. Número de Personal por nivel educativo que contraría.
(Seleccione por cada nivel educativo el número de personal que contraría, en caso de no contratar marque ""0"".) [Educación Inicial]","9. Número de Personal por nivel educativo que contraría.
(Seleccione por cada nivel educativo el número de personal que contraría, en caso de no contratar marque ""0"".) [Educación primaria]","9. Número de Personal por nivel educativo que contraría.
(Seleccione por cada nivel educativo el número de personal que contraría, en caso de no contratar marque ""0"".) [Educación secundaria]","9. Número de Personal por nivel educativo que contraría.
(Seleccione por cada nivel educativo el número de personal que contraría, en caso de no contratar marque ""0"".) [Educación media superior]","9. Número de Personal por nivel educativo que contraría.
(Seleccione por cada nivel educativo el número de personal que contraría, en caso de no contratar marque ""0"".) [Educación superior  nivel Técnico]","9. Número de Personal por nivel educativo que contraría.
(Seleccione por cada nivel educativo el número de personal que contraría, en caso de no contratar marque ""0"".) [Maestría]","9. Número de Personal por nivel educativo que contraría.
(Seleccione por cada nivel educativo el número de personal que contraría, en caso de no contratar marque ""0"".) [Doctorado]","9. Número de Personal por nivel educativo que contraría.
(Seleccione por cada nivel educativo el número de personal que contraría, en caso de no contratar marque ""0"".) [Otro]",10. Habilidades y actitudes del TSU en Contaduría Pública. [Comunicación oral y escrita],10. Habilidades y actitudes del TSU en Contaduría Pública. [Capacidad para el trabajo en equipo],10. Habilidades y actitudes del TSU en Contaduría Pública. [Facilidad para relacionarse],10. Habilidades y actitudes del TSU en Contaduría Pública. [Habilidad para tomar de decisiones],10. Habilidades y actitudes del TSU en Contaduría Pública. [Capacidad de Liderazgo],10. Habilidades y actitudes del TSU en Contaduría Pública. [Organización],10. Habilidades y actitudes del TSU en Contaduría Pública. [Compromiso],10. Habilidades y actitudes del TSU en Contaduría Pública. [Uso de la tecnología para resolver problemas],10. Habilidades y actitudes del TSU en Contaduría Pública. [Análisis e interpretación de de información financiera],10. Habilidades y actitudes del TSU en Contaduría Pública. [Perspectica de leyes y normas contables],10. Habilidades y actitudes del TSU en Contaduría Pública. [Otro],11. ¿Utiliza un software para llevar su contabilidad empresarial? ,11.a. ¿Que software utiliza?,12. ¿Tiene la disposición de participar con la Universidad Tecnológica de la Sierra Sur de Oaxaca para captar egresados en TSU en Contaduría?.,12.a. ¿Por qué?,13. Número de empleos que la organización piensa crear durante los siguientes 3 años  con la especialidad en TSU en Contaduría.  [Puesto desempeñado],13. Número de empleos que la organización piensa crear durante los siguientes 3 años  con la especialidad en TSU en Contaduría.  [Supervisor del área de contabilidad],13. Número de empleos que la organización piensa crear durante los siguientes 3 años  con la especialidad en TSU en Contaduría.  [Coordinador de controlaría interna],13. Número de empleos que la organización piensa crear durante los siguientes 3 años  con la especialidad en TSU en Contaduría.  [Coordinador de auditoria],13. Número de empleos que la organización piensa crear durante los siguientes 3 años  con la especialidad en TSU en Contaduría.  [Coordinador en el area de finanzas],13. Número de empleos que la organización piensa crear durante los siguientes 3 años  con la especialidad en TSU en Contaduría.  [Coordinador de costos],13. Número de empleos que la organización piensa crear durante los siguientes 3 años  con la especialidad en TSU en Contaduría.  [Asesor fiscal y  contable],13. Número de empleos que la organización piensa crear durante los siguientes 3 años  con la especialidad en TSU en Contaduría.  [Coordinador de administración de personal],"14. Marque con las Profesiones, oficios y/o actividades que se requieren por nivel de TSU en Contaduría. ",15. Seleccione la función y la frecuencia expresada en número sobre la realización de funciones en la organizaciones.   [Manejo de libros contables],15. Seleccione la función y la frecuencia expresada en número sobre la realización de funciones en la organizaciones.   [Elaboración y control de estados financieros],15. Seleccione la función y la frecuencia expresada en número sobre la realización de funciones en la organizaciones.   [Cumplimiento de obligaciones fiscales],15. Seleccione la función y la frecuencia expresada en número sobre la realización de funciones en la organizaciones.   [Transacciones contables],15. Seleccione la función y la frecuencia expresada en número sobre la realización de funciones en la organizaciones.   [Proporcionar Asesoría],15. Seleccione la función y la frecuencia expresada en número sobre la realización de funciones en la organizaciones.   [Informes financieros],15. Seleccione la función y la frecuencia expresada en número sobre la realización de funciones en la organizaciones.   [Auditorías a empresas o particulares],15. Seleccione la función y la frecuencia expresada en número sobre la realización de funciones en la organizaciones.   [Elaborar inventarios],15. Seleccione la función y la frecuencia expresada en número sobre la realización de funciones en la organizaciones.   [Utilizar un software],15. Seleccione la función y la frecuencia expresada en número sobre la realización de funciones en la organizaciones.   [Elaborar informe tributario]
2/2/2023 16:03:36,San Fernando de Matamoros a 2/02/23,Abarrotes cari,Na,Centro ,9512478162,yuselimargar13012003@gmail.com,No,Importante,a) Empleado autónomo independiente.,1.Tenderá a crecer,1. Con algunos problemas,5. Tecnológicos: falta de competitividad,2. Contratará personal administrativo,1,1,0,3,0,2,2,2,3,3,3,3,3,.,,.,,.,.,.,,,,.,,Ninguno ,No,El negocio no es tan grande ,Educación secundaria,Educación primaria,Educación primaria,Educación secundaria,Educación secundaria,Educación secundaria,Educación secundaria,Educación secundaria,Coordinador de administración de personal,3,3,3,3,4,4,3,4,4,3
2/2/2023 16:05:34,San Gabriel Mixtepec ,Pizzería tres postes ,Venta de pizzas ,Calle Matamoros barrio tres postes  ,9512575331,abihailzaratecanseco1@gmail.com,No,Muy importante,a) Empleado autónomo independiente.,2. Mantendrá estable su capital,3. Muy positivo,1.Competencia en los servicios,2. Contratará personal administrativo,0,1,1,1,,0,0,0,1,2,1,,,,.,,,,,,.,.,,,No,Ninguna ,Sí,Es importante aprender cosas nuevas ,Educación superior nivel Técnico,Educación superior nivel Técnico,Educación superior nivel Técnico,Educación superior nivel Técnico,Educación superior nivel Técnico,Educación superior nivel Técnico,Educación superior nivel Técnico,Educación superior nivel Técnico,Supervisor del área de contabilidad,1,3,3,3,3,3,3,3,3,3
2/2/2023 16:39:20,Santa Maria Zaniza 02/02/2023,Autotransportes Santa María Zaniza,Carga y pasaje,Santa María Zaniza,221 5860698,,Sí,Muy importante,b) Empleado asalariado con contrato laboral fijo o eventual.,5. No sabe,3. Muy positivo,1.Competencia en los servicios,1. Contratará personas especializadas en contaduría Pública,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,.,Sí,,No,No se,,,,,,,,,,1,,,,,,,,,
2/2/2023 18:27:09,"Santa María Zaniza, Sola de Vega, Oaxaca. 2/02/23",Novedades Chema ,Venta de ropa ,"Centro, callé Morelos S/N",951 637 8767,novedadeschema2000@gmail.com,No,Importante,a) Empleado autónomo independiente.,1.Tenderá a crecer,3. Muy positivo,5. Tecnológicos: falta de competitividad,2. Contratará personal administrativo,2,1,2,1,1,1,1,2,3,3,0,0,0,.,.,,.,.,.,.,.,.,.,,No,,Sí,Para poder llevar la contabilidad de mi negocio ,Educación Inicial,Educación primaria,Educación primaria,Educación primaria,Educación primaria,Educación primaria,Educación primaria,Educación primaria,"Supervisor del área de contabilidad, Cooordinador de contraloría interna, Coordinador de auditoria, Coordinador de costos, Asesor fiscal y  contable, Coordinador de administración de personal",2,2,2,2,2,2,2,2,2,2
2/3/2023 8:23:46,El común sección cuarta villa sola de vega. 3 de febrero del 2023,Abarrotes gamo ,Tienda. Abarrotera ,Domicilio conocido. El común sección cuarta ,9511859665,Lauraisela98@icloud.com,No,Importante,a) Empleado autónomo independiente.,1.Tenderá a crecer,3. Muy positivo,1.Competencia en los servicios,2. Contratará personal administrativo,0,1,1,2,0,0,0,1,1,2,2,0,0,.,,,,,.,,,.,,,No,,No,,"Educación secundaria, Educación media superior","Educación secundaria, Educación media superior",,,"Educación secundaria, Educación media superior",Educación media superior,Educación media superior,Educación media superior,"Supervisor del área de contabilidad, Coordinador de auditoria",2,1,1,2,2,1,,1,,
2/3/2023 10:28:58,03 de febrero 2023 Villa Sola de Vega ,Taller Mecanico San Jorge,SERVICIO,Villa Sola de Vega,9513412176,,Sí,Muy importante,a) Empleado autónomo independiente.,1.Tenderá a crecer,3. Muy positivo,5. Tecnológicos: falta de competitividad,1. Contratará personas especializadas en contaduría Pública,,2,,,,,,,,2,,,,,,,,,.,.,,.,.,,No,,Sí,,,,Educación superior nivel Técnico,,,,,,"Supervisor del área de contabilidad, Coordinador en el área de finanzas, Coordinador de costos, Asesor fiscal y  contable",,10,9,9,,,,,,
2/3/2023 11:55:48,"Oaxaca de Juárez, Oax. 03 febrero 2022",Hotel RIVO ,Servicios ,"Carretera Oaxaca-Puerto Escondido Km 130 San Pedro Juchatengo, Oaxaca",9545865057,rivohotel@gmail.com ,Sí,Muy importante,a) Empleado autónomo independiente.,1.Tenderá a crecer,3. Muy positivo,1.Competencia en los servicios,4. No sabe,1,1,1,1,1,1,1,1,1,1,0,0,0,,.,,,.,.,,,,,,Sí,,No,La contabilidad la lleva un departamento externo ,"Educación media superior, Educación superior nivel Técnico",,,,,,,,Coordinador de administración de personal,2,2,2,2,2,2,2,2,2,2
2/3/2023 20:24:30,san pedro juchatengo a 03 de febrero de 2023,hotel rios,servicio de hospedaje,"carr. oaxaca puerto escondido km 131, barrio del carmen, san pedro juchatengo",9541560312,juliorios202123@gmail.com,No,Muy importante,a) Empleado autónomo independiente.,1.Tenderá a crecer,3. Muy positivo,1.Competencia en los servicios,1. Contratará personas especializadas en contaduría Pública,0,1,Más de 5,1,0,,,6 o más.,,,,,,,,.,,,,,,,,,No,esta por contratar el software,Sí,porque se requiere personal capacitado,,,,,,,Educación superior nivel Técnico,,Asesor fiscal y  contable,,,1,,,,,,,
2/3/2023 21:01:01,Villa sola de vega a 03 de febrero del 2020,Servicio de motomandados rapi2 ,Servicio a domicilio ,Calle independencia numero 36 centro ,9514019643,frankv8970@gmail.com,No,Importante,c) Empleado asalariado sin contrato laboral.,3.Crecerá su capital más del 20%,2. Más o menos positivo,1.Competencia en los servicios,2. Contratará personal administrativo,1,,,1,,,1,1,1,1,,,,.,,,,.,.,.,,.,.,,No,,Sí,Porque traenes nuevas y buenas ideas que puede servir para mejorar la empresa ,,Educación Inicial,,,Educación Inicial,,,Educación Inicial,"Supervisor del área de contabilidad, Coordinador en el área de finanzas, Coordinador de costos",,2,1,1,,,,1,1,
2/5/2023 10:28:51,5 de diciembre del 2023 San Miguel sola de Vega,Tortillería San Miguel,Èsta empresa produce tortillas de maíz ,Independencia número 19 centro ,9515740059 (o)9513079017,nunamayra@gmail.com,Sí,Importante,c) Empleado asalariado sin contrato laboral.,5. No sabe,1. Con algunos problemas,1.Competencia en los servicios,4. No sabe,0,1,2,3,0,,,1,1,1,,,,,.,,,,,,,,,,No,Ninguno ,Sí,Es bueno darles oportunidad  y poner en práctica sus conocimientos ,Educación superior nivel Técnico,"Educación media superior, Educación superior nivel Técnico",Educación media superior,Educación superior nivel Técnico,Educación superior nivel Técnico,Educación superior nivel Técnico,Educación media superior,Educación media superior,"Cooordinador de contraloría interna, Asesor fiscal y  contable",2,3,4,5,4,3,9,10,2,1
2/8/2023 13:54:41,"Santo Domingo Teojomulco, 08 de febrero de 2023",Restaurante Mi Pueblito ,Restaurantero ,Sobre la Carretera a Santa Cruz Zenzontepec ,9511241551,ligonzalez.moon@gmail.com,No,De regular importancia,c) Empleado asalariado sin contrato laboral.,1.Tenderá a crecer,2. Más o menos positivo,2.Falta de entrenamiento en los empleados,2. Contratará personal administrativo,1,1,3,1,,,,2,2,2,,,,.,.,.,.,.,,.,,.,,,No,Ninguno,Sí,Porque es importante contar con una persona capacitada en esa área ,,Educación superior nivel Técnico,,,,,,,"Supervisor del área de contabilidad, Coordinador en el área de finanzas, Coordinador de administración de personal",1,,,,,,,1,1,
